electrode_name,region,label_id,distance_mm,method,x_mm,y_mm,z_mm,x_voxel,y_voxel,z_voxel
HF08,ctx-lh-precentral,1024,0.6,nearest-neighbor,1.7,-5.7,126.3,197,190,360
HF09,ctx-lh-rostralmiddlefrontal,1027,0.0,direct,-11.3,53.3,88.3,218,288,297
HF10,ctx-lh-rostralmiddlefrontal,1027,0.84852815,nearest-neighbor,-13.3,45.3,95.3,222,275,308
HF11,ctx-lh-caudalmiddlefrontal,1003,0.84852815,nearest-neighbor,-13.3,38.3,102.3,222,263,320
HF12,ctx-lh-caudalmiddlefrontal,1003,1.3416408,nearest-neighbor,-13.3,29.3,107.3,222,248,328
HF13,ctx-lh-caudalmiddlefrontal,1003,1.6970563,nearest-neighbor,-12.3,18.3,111.3,220,230,335
HF14,ctx-lh-caudalmiddlefrontal,1003,0.0,direct,-11.3,10.3,116.3,218,217,343
HF15,ctx-lh-precentral,1024,2.1633308,nearest-neighbor,-10.3,0.3,121.3,217,200,352
HF16,ctx-lh-precentral,1024,0.6,nearest-neighbor,-8.3,-7.7,125.3,213,187,358
Dv1,Left-Cerebral-White-Matter,2,0.0,direct,5.836,10.957,92.47,190,218,304
Dv2,ctx-lh-caudalmiddlefrontal,1003,0.0,direct,1.835,13.608,93.594,196,222,305
Dv3,Left-Cerebral-White-Matter,2,0.0,direct,-1.518,16.425,96.17,202,227,310
Dv4,Left-Cerebral-White-Matter,2,0.0,direct,-5.317,18.915,97.541,208,231,312
Dv5,Left-Cerebral-White-Matter,2,0.0,direct,-9.256,21.167,98.998,215,235,314
Dv6,ctx-lh-caudalmiddlefrontal,1003,0.0,direct,-13.715,23.099,100.73,222,238,317
Da1,Left-Cerebral-White-Matter,2,0.0,direct,5.385,13.209,88.475,191,222,297
Da2,ctx-lh-caudalmiddlefrontal,1003,0.0,direct,1.985,12.769,92.486,196,221,304
Da3,ctx-lh-caudalmiddlefrontal,1003,0.0,direct,-1.136,12.675,96.213,201,221,310
Da4,ctx-lh-caudalmiddlefrontal,1003,0.0,direct,-4.325,12.387,99.489,207,220,315
Da5,Left-Cerebral-White-Matter,2,0.0,direct,-7.512,11.799,103.275,212,219,322
Da6,ctx-lh-caudalmiddlefrontal,1003,0.0,direct,-10.928,11.144,107.037,218,218,328
